status_id,status_message,status_author,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
10487409466_10155594538409467,"H*ckin smol doggo spotted in beer garden. Lots of energy!! 😍😍
He even booped the camera!!! 15/10",Ru Gilfillan,Photos from Ru Gilfillan's post,video,https://www.facebook.com/1419460004805814/videos/1418606124891202,2017-06-22 15:51:22,31,1,0,24,6,1,0,0,0
10487409466_10155592427624467,"Bus doggo in Edinburgh, enjoyed getting pats from hoomans as they got on bus, also gave sniffs to check they were good hoomans and were allowed on his bus.",Jordan Brooks,,photo,https://www.facebook.com/photo.php?fbid=10158826572210654&set=gm.10155592427624467&type=3,2017-06-22 03:05:17,48,2,0,38,10,0,0,0,0
10487409466_10155594524859467,"Found this doggo at a friends house, kinda looks like a fox, does any one know what kind of doggo is this?",Ariana Ayup,Photos from Ariana Ayup's post,photo,https://www.facebook.com/photo.php?fbid=841042722712172&set=gm.10155594524859467&type=3,2017-06-22 15:45:46,5,1,0,5,0,0,0,0,0
10487409466_10155593930834467,Venetian pupper,Isabel Vargas,,photo,https://www.facebook.com/photo.php?fbid=1616312708420818&set=gm.10155593930834467&type=3,2017-06-22 13:11:33,34,1,0,31,3,0,0,0,0
10487409466_10155583923149467,"Met this wonderful puppers at the office today. One of my coworkers is fostering him, a beautiful surprise for a Monday.1000000000/10 would snuggle again, because he's a perfect puppy!",Natalie Cramer,Photos from Natalie Cramer's post,photo,https://www.facebook.com/photo.php?fbid=10154488761586927&set=gm.10155583923149467&type=3,2017-06-20 00:02:41,3063,136,10,2585,454,20,0,0,0
10487409466_10155594402369467,"I had not one, not two but THREE fleeting encounters with these SCHÖN doggos in Frankfurt today.
1.) The first smol pupper was a very good boy trotting along with his owners in the 36°C heat today - but that did not bother him!! He did some exploring too, and my boyfriend got a lick on his leg (HE IS BLESSED)!
2.) The second friend was doing an explore of the padlock bridge. Unfortunately no pats were given, much to my disappointment, but he had a quest to complete.
3.) The final doggo was being a patient boy waiting for the tram in the warm evening air tonight. Very patient boy ready for a sleep: same, friend, same.
ALL 12/10 😍🐶😁",Maia Snow,Photos from Maia Snow's post,video,https://www.facebook.com/1199476223496069/videos/1198689950241363,2017-06-22 15:11:45,7,2,0,4,3,0,0,0,0
10487409466_10155594327469467,"Spotted! Fluffy snout + mushroom nose, pupper possibly attached",Miles Warren Atkins,,photo,https://www.facebook.com/photo.php?fbid=1570638222975968&set=gm.10155594327469467&type=3,2017-06-22 14:56:57,12,2,0,11,1,0,0,0,0
10487409466_10155590813509467,Melted doggo spotted in Croatia. But no need to worry; the wet spot on the ground is just from a recent swim in the cooling sea 💦💦,Rasmus Tsardakas Renhuldt,,photo,https://www.facebook.com/photo.php?fbid=10154664708161728&set=gm.10155590813509467&type=3,2017-06-21 16:28:57,109,6,0,90,16,0,3,0,0
10487409466_10155594362879467,Life goals. Having a pack of seven doggos. Met them after I walked home from a funeral. The day got instantly better after seeing them.,Lena Günzel,,photo,https://www.facebook.com/photo.php?fbid=10209202481278880&set=gm.10155594362879467&type=3,2017-06-22 15:03:35,6,0,0,6,0,0,0,0,0
10487409466_10155592969034467,"professional doggo benji keeping watch of this store with his human no where to be seen. v well trained, sat like a small behaved child

16/10 will pat again. + 7 for killer fashion sense",Richelle Cox,,photo,https://www.facebook.com/photo.php?fbid=10211321058595537&set=gm.10155592969034467&type=3,2017-06-22 07:18:07,108,5,0,94,14,0,0,0,0
10487409466_10155594252769467,Met this beautiful doggo at work today. Her name is Sassy. She sat very patiently waiting for her owner to come out of the store and did a few tricks for some treats. 15/10 would love on again.,Emily Halvo,Photos from Emily Halvo's post,photo,https://www.facebook.com/photo.php?fbid=1599088663437190&set=gm.10155594252769467&type=3,2017-06-22 14:45:30,92,0,0,83,9,0,0,0,0
10487409466_10155594226959467,"A good, relaxed pupper giving out free doggo cuddles yesterday on Pier 39. She's called Cara and I love her.",Elara Leatherbarrow,,video,https://www.facebook.com/420351228364775/videos/419893701743861,2017-06-22 14:39:32,201,1,0,174,24,1,0,1,0
10487409466_10155594156999467,"Met this sweet pupper while hiking 3 miles and 1300 feet to see Lena Lake in WA.  Her name is Scout and since her owners were a bit faster than us, once we had made friends she kept running back to check on us, or perhaps she was telling us to ""keep up.""  Either way, she is a love. ♡",Lorie Bickford,,photo,https://www.facebook.com/photo.php?fbid=10154741874517666&set=gm.10155594156999467&type=3,2017-06-22 14:24:30,5,0,0,5,0,0,0,0,0
10487409466_10155592543019467,Spotted this happy doggo riding in a basket at the front of his hooman's bike. Spotted at Victoria station in London. 🐶💕,Elise Nicolette,,photo,https://www.facebook.com/photo.php?fbid=10155297056976083&set=gm.10155592543019467&type=3,2017-06-22 04:34:51,10,1,0,8,2,0,0,0,0
